INCIDENT_NO,OFFENSE,HOUR_FROM,HOUR_TO,LONGITUDE_X,LATITUDE_X
239030965,CRIMINAL DAMAGING/ENDANGERING,160,160.0,-84.61827883,39.08261253
239030853,THEFT,160,256.0,-84.55984663,39.11931419
239030814,THEFT,160,1630.0,-84.58207212,39.11821815
239030823,CRIMINAL DAMAGING/ENDANGERING,160,1620.0,-84.55386336,39.16673324
239030874,BURGLARY,1530,830.0,-84.46151169,39.17121551
239030825,CRIMINAL DAMAGING/ENDANGERING,150,1745.0,-84.5205031,39.14297079
239031214,BREAKING AND ENTERING,1426,1530.0,-84.43100949,39.12699898
239031214,BREAKING AND ENTERING,1426,1530.0,-84.43031949,39.12655898
239030804,CRIMINAL DAMAGING/ENDANGERING,1415,1422.0,-84.51595981,39.1120696
239031313,BURGLARY,1330,200.0,-84.45892635,39.19116359
239031177,THEFT,1330,140.0,-84.54648896,39.19925076
239030901,CRIMINAL DAMAGING/ENDANGERING,130,1310.0,-84.60058027,39.12482592
239030791,THEFT,130,1313.0,-84.61068878,39.13162603
239030787,THEFT,1230,1240.0,-84.49637635,39.14588969
239030796,THEFT,115,115.0,-84.51214537,39.10718764
239030775,ASSAULT,110,110.0,-84.52746448,39.13363003
239030897,MENACING,1040,1050.0,-84.49203523,39.14121209
239030776,ASSAULT,1030,1035.0,-84.51878614,39.11511057
239030806,THEFT,1018,1019.0,-84.51647896,39.12877182
239030980,THEFT,930,110.0,-84.61642107,39.13932314
239030783,TELEPHONE HARASSMENT,920,100.0,-84.45766868,39.19231035
239030829,THEFT,90,190.0,-84.49129459,39.12600158
239030786,THEFT,90,1145.0,-84.43692733,39.11237037
239030801,THEFT,840,850.0,-84.50046335,39.12408602
239030802,THEFT,840,840.0,-84.51302537,39.10721764
239C000720,THEFT,80,170.0,-84.50258788,39.10438552
239030850,THEFT,80,10.0,-84.52198649,39.14540837
239030850,CRIMINAL DAMAGING/ENDANGERING,80,10.0,-84.52173649,39.14605837
239030808,THEFT,70,70.0,-84.51157537,39.10631764
239030755,MENACING,630,635.0,-84.58252967,39.14489934
239030751,,545,555.0,-84.57563811,39.14453601
239030866,BURGLARY,530,530.0,-84.58827842,39.14160989
239030056,CRIMINAL DAMAGING/ENDANGERING,50,2030.0,-84.49072904,39.14133903
239030767,THEFT,417,558.0,-84.54115939,39.17176773
239030750,CRIMINAL DAMAGING/ENDANGERING,30,330.0,-84.45481146,39.20665645
239030750,DOMESTIC VIOLENCE,30,330.0,-84.45445146,39.20733645
239030750,THEFT,30,330.0,-84.45370146,39.20701645
239030750,ASSAULT,30,330.0,-84.45354146,39.20664645
239030747,DOMESTIC VIOLENCE,30,34.0,-84.56304705,39.17931731
239030742,DOMESTIC VIOLENCE,140,145.0,-84.4733886,39.1452758
239030765,CRIMINAL DAMAGING/ENDANGERING,130,714.0,-84.4628667,39.17460431
239C000755,THEFT,10,515.0,-84.47552497,39.13673645
239030758,THEFT,35,40.0,-84.50823512,39.12980071
239030799,THEFT,30,70.0,-84.51453863,39.1717894
239030736,THEFT,25,30.0,-84.39340606,39.1609352
239C000732,THEFT,15,815.0,-84.53344296,39.11963604
239030793,THEFT,1,120.0,-84.52643328,39.1249002
239031997,FORGERY,0,0.0,-84.41858578,39.1612821
239C000731,THEFT,0,645.0,-84.51216176,39.10677374
239030769,CRIMINAL DAMAGING/ENDANGERING,0,930.0,-84.54393114,39.19577162
239030730,ASSAULT,2357,0.0,-84.4906573,39.12652787
239030789,THEFT,2315,1216.0,-84.54089654,39.19919072
239030729,THEFT,2245,2258.0,-84.52879262,39.11633716
239030729,,2245,2258.0,-84.52843262,39.11666716
239030779,AGGRAVATED MENACING,220,30.0,-84.43081916,39.1743158
239030763,THEFT,220,645.0,-84.60067336,39.15445507
239030760,THEFT,220,70.0,-84.56807801,39.14360461
239030781,THEFT,2130,1030.0,-84.52941369,39.12383446
239030762,THEFT,210,71.0,-84.54387114,39.19504162
239030762,THEFT,210,71.0,-84.54383114,39.19660162
239030728,THEFT,210,2130.0,-84.5512375,39.16271231
239030754,CRIMINAL DAMAGING/ENDANGERING,2030,60.0,-84.5518984,39.16905998
239030721,CRIMINAL DAMAGING/ENDANGERING,2030,210.0,-84.52061436,39.117767
239030717,FELONIOUS ASSAULT,2015,2017.0,-84.50248714,39.12691479
239C000703,THEFT,200,1745.0,-84.51807523,39.09928713
239030921,THEFT,200,188.0,-84.50269439,39.15333767
239030738,CRIMINAL DAMAGING/ENDANGERING,1930,10.0,-84.52155685,39.10540763
239030712,FELONIOUS ASSAULT,1922,1925.0,-84.50980502,39.10288766
239030726,CRIMINAL DAMAGING/ENDANGERING,1915,2145.0,-84.52770227,39.10834072
239032007,THEFT,195,199.0,-84.42597918,39.14658065
239030715,,194,1914.0,-84.43316517,39.11605804
239031464,CRIMINAL DAMAGING/ENDANGERING,190,210.0,-84.5017016,39.09970486
239030890,BREAKING AND ENTERING,190,1045.0,-84.42172662,39.16236288
239030790,THEFT,190,1230.0,-84.5208501,39.12653192
239030774,THEFT,1850,1858.0,-84.52123005,39.14330866
239030735,CRIMINAL DAMAGING/ENDANGERING,1830,190.0,-84.56431196,39.09649308
239030706,ASSAULT,1813,1813.0,-84.47480226,39.20957026
239030805,THEFT,180,150.0,-84.50992111,39.13732312
239030766,THEFT,180,80.0,-84.51470802,39.1005147
239030757,THEFT,180,630.0,-84.53937449,39.17081864
239030709,AGGRAVATED MENACING,180,1825.0,-84.47903607,39.18331763
239030707,ASSAULT,1754,1754.0,-84.50911473,39.13184585
239030819,THEFT,1730,1745.0,-84.56924918,39.09037565
239030724,THEFT,1726,1726.0,-84.43720363,39.13817822
239030815,THEFT,170,70.0,-84.5504357,39.19701866
239030771,THEFT,170,90.0,-84.52058694,39.1265295
239030771,THEFT,170,90.0,-84.52023694,39.1267195
239030733,MENACING,170,1720.0,-84.5136132,39.18235582
239030733,MENACING,170,1720.0,-84.5129632,39.18173582
239030733,MENACING,170,1720.0,-84.5129432,39.18311582
239030698,THEFT,1625,1632.0,-84.53797121,39.10877183
239030698,THEFT,1625,1632.0,-84.53787121,39.10949183
239030698,THEFT,1625,1632.0,-84.53762121,39.10891183
239030723,THEFT,1620,1640.0,-84.51069915,39.12129297
239030699,DOMESTIC VIOLENCE,1613,1617.0,-84.52226003,39.12708431
239032551,THEFT,1540,160.0,-84.52888828,39.11240946
239032361,THEFT,150,1430.0,-84.59230761,39.11182822
239030756,THEFT,150,60.0,-84.50590316,39.15752205
239030745,ENDANGERING CHILDREN,150,200.0,-84.47236507,39.17669881
239030745,ENDANGERING CHILDREN,150,200.0,-84.47179507,39.17631881
239030697,MENACING,1455,1457.0,-84.57768415,39.11966346
239030895,CRIMINAL DAMAGING/ENDANGERING,1445,150.0,-84.47054227,39.16710911
239030895,ASSAULT,1445,150.0,-84.47045227,39.16666911
239030895,ASSAULT,1445,150.0,-84.46988227,39.16753911
239030895,CRIMINAL DAMAGING/ENDANGERING,1445,150.0,-84.46936227,39.16788911
239030792,,1430,1530.0,-84.56068201,39.10758359
239031391,THEFT,140,150.0,-84.51232208,39.1864505
239030688,THEFT,1350,140.0,-84.51166537,39.10628764
239030681,THEFT,1338,1338.0,-84.42820249,39.162693
239028206,BREAKING AND ENTERING,1330,144.0,-84.60578166,39.12479662
239030891,THEFT,1242,1250.0,-84.42872541,39.15371921
239030684,CRIMINAL DAMAGING/ENDANGERING,1240,1245.0,-84.49022665,39.14091109
239031413,THEFT,1210,1230.0,-84.51665873,39.10440986
239030676,THEFT,120,1229.0,-84.59800547,39.12595764
239030670,FELONIOUS ASSAULT,1145,1150.0,-84.48763905,39.13432343
239030670,FELONIOUS ASSAULT,1145,1150.0,-84.48666905,39.13353343
239030665,CRIMINAL DAMAGING/ENDANGERING,1040,1042.0,-84.55920529,39.15783791
239030703,THEFT,100,170.0,-84.459953,39.17525246
239030918,AGGRAVATED MENACING,830,840.0,-84.57889629,39.14214972
239030718,THEFT,630,1730.0,-84.58378097,39.12153875
239030645,ASSAULT,550,550.0,-84.51160074,39.10835011
239030753,ASSAULT,30,340.0,-84.58365861,39.11519189
239030683,THEFT,230,959.0,-84.46840359,39.17517279
239030677,CRIMINAL DAMAGING/ENDANGERING,20,130.0,-84.59992011,39.11171723
239030626,CRIMINAL DAMAGING/ENDANGERING,130,137.0,-84.43269213,39.15128332
239030626,CRIMINAL DAMAGING/ENDANGERING,130,137.0,-84.43186213,39.15189332
239030629,CRIMINAL DAMAGING/ENDANGERING,117,141.0,-84.56676146,39.11509982
239030629,CRIMINAL DAMAGING/ENDANGERING,117,141.0,-84.56671146,39.11576982
239030708,THEFT,10,130.0,-84.50801424,39.10682748
239030624,THEFT,41,45.0,-84.58354142,39.15437915
239030624,THEFT,41,45.0,-84.58298142,39.15316915
239031355,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,0,0.0,-84.57771444,39.14534826
239031229,CRIMINAL DAMAGING/ENDANGERING,0,0.0,-84.56453763,39.18722998
239C000733,THEFT,0,1630.0,-84.51135108,39.10638677
239030658,THEFT,0,80.0,-84.51295772,39.13965838
239030658,CRIMINAL DAMAGING/ENDANGERING,0,80.0,-84.51285772,39.14096838
239030658,THEFT,0,80.0,-84.51237772,39.14090838
239030658,THEFT,0,80.0,-84.51211772,39.14024838
239030658,THEFT,0,80.0,-84.51201772,39.13916838
239030658,CRIMINAL DAMAGING/ENDANGERING,0,80.0,-84.51189772,39.14059838
239030658,THEFT,0,80.0,-84.51186772,39.13905838
239030658,CRIMINAL DAMAGING/ENDANGERING,0,80.0,-84.51172772,39.14016838
239030658,CRIMINAL DAMAGING/ENDANGERING,0,80.0,-84.51168772,39.13969838
239030658,CRIMINAL DAMAGING/ENDANGERING,0,80.0,-84.51168772,39.14080838
239030658,CRIMINAL DAMAGING/ENDANGERING,0,80.0,-84.51153772,39.13950838
239030658,THEFT,0,80.0,-84.51129772,39.13919838
239030651,CRIMINAL DAMAGING/ENDANGERING,0,70.0,-84.52033037,39.14558437
239030651,CRIMINAL DAMAGING/ENDANGERING,0,70.0,-84.52033037,39.14655437
239030651,THEFT,0,70.0,-84.52022037,39.14577437
239030651,THEFT,0,70.0,-84.52004037,39.14481437
239030651,THEFT,0,70.0,-84.51982037,39.14507437
239030651,CRIMINAL DAMAGING/ENDANGERING,0,70.0,-84.51966037,39.14607437
239030651,CRIMINAL DAMAGING/ENDANGERING,0,70.0,-84.51952037,39.14557437
239030651,CRIMINAL DAMAGING/ENDANGERING,0,70.0,-84.51931037,39.14527437
239030651,THEFT,0,70.0,-84.51923037,39.14582437
239030651,THEFT,0,70.0,-84.51888037,39.14541437
239030651,CRIMINAL DAMAGING/ENDANGERING,0,70.0,-84.51875037,39.14603437
239030651,THEFT,0,70.0,-84.51846037,39.14457437
239030620,CRIMINAL DAMAGING/ENDANGERING,0,5.0,-84.51958141,39.11449981
239030622,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,230,235.0,-84.57627867,39.14462454
239030636,THEFT,2245,2250.0,-84.51255176,39.10425763
239030701,THEFT,2230,150.0,-84.51189772,39.14027838
239030701,THEFT,2230,150.0,-84.51151772,39.13918838
239030701,THEFT,2230,150.0,-84.51132772,39.13973838
239030642,CRIMINAL DAMAGING/ENDANGERING,2230,70.0,-84.52764149,39.13680443
239030667,CRIMINAL DAMAGING/ENDANGERING,2225,2230.0,-84.51250108,39.10587677
239030673,THEFT,2225,2235.0,-84.50811759,39.09992637
239030680,THEFT,220,130.0,-84.51249304,39.13957985
239030680,THEFT,220,130.0,-84.51200304,39.14096985
239030654,CRIMINAL DAMAGING/ENDANGERING,220,740.0,-84.51193428,39.14010901
239030652,THEFT,220,70.0,-84.59449129,39.10881689
239030613,FELONIOUS ASSAULT,2125,2135.0,-84.5201248,39.10224909
239C000775,THEFT,210,110.0,-84.52306752,39.12929295
239030675,THEFT,210,948.0,-84.55136811,39.11225107
239030634,,210,2130.0,-84.5208748,39.10315909
239030614,THEFT,2030,2030.0,-84.59760547,39.12592764
239030725,THEFT,2012,2012.0,-84.4945217,39.15902015
239030725,THEFT,2012,2012.0,-84.4941317,39.15811015
239030725,THEFT,2012,2012.0,-84.4940317,39.15964015
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58457856,39.14615034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58456856,39.14495034
239027588,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,205,2010.0,-84.58442856,39.14576034
239027588,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,205,2010.0,-84.58423856,39.14516034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58412856,39.14602034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58410856,39.14562034
239027588,MURDER,205,2010.0,-84.58382856,39.14578034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58379856,39.14567034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58376856,39.14508034
239027588,MURDER,205,2010.0,-84.58371856,39.14660034
239027588,MURDER,205,2010.0,-84.58359856,39.14666034
239027588,MURDER,205,2010.0,-84.58359856,39.14628034
239027588,MURDER,205,2010.0,-84.58352856,39.14490034
239027588,MURDER,205,2010.0,-84.58348856,39.14662034
239027588,MURDER,205,2010.0,-84.58334856,39.14610034
239027588,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,205,2010.0,-84.58333856,39.14629034
239027588,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,205,2010.0,-84.58327856,39.14560034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58298856,39.14526034
239027588,MURDER,205,2010.0,-84.58294856,39.14670034
239027588,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.58274856,39.14643034
239030910,THEFT,200,200.0,-84.55412204,39.14761656
239032738,THEFT,1939,1950.0,-84.61855237,39.14281065
239032738,THEFT,1939,1950.0,-84.61809237,39.14350065
239032738,THEFT,1939,1950.0,-84.61802237,39.14266065
239C000734,THEFT,1930,10.0,-84.50959389,39.10361317
239030657,THEFT,1930,90.0,-84.51920617,39.11185689
239030647,THEFT,1930,645.0,-84.55212623,39.13035381
239030635,MENACING,190,195.0,-84.55257976,39.13469644
239030607,AGGRAVATED MENACING,190,1912.0,-84.50660426,39.15625473
239030609,THEFT,1830,1932.0,-84.59367828,39.15429314
239030710,CRIMINAL DAMAGING/ENDANGERING,180,190.0,-84.49933886,39.14673256
239030649,THEFT,170,70.0,-84.51260772,39.13924838
239030599,THEFT,162,1610.0,-84.51164537,39.10692764
239030641,THEFT,160,350.0,-84.59679909,39.10774913
239030646,CRIMINAL DAMAGING/ENDANGERING,1530,70.0,-84.51035016,39.10462195
239030593,FORGERY,1527,1528.0,-84.56778807,39.10945097
239030580,DOMESTIC VIOLENCE,1519,1522.0,-84.57541841,39.15410993
239030597,THEFT,150,1515.0,-84.51251537,39.10626764
239030594,THEFT,140,150.0,-84.51163797,39.16436058
239030531,CRIMINAL DAMAGING/ENDANGERING,140,150.0,-84.45224196,39.14136568
239030557,UNAUTHORIZED USE OF MOTOR VEHICLE,1348,1348.0,-84.48685434,39.15156328
239030566,CRIMINAL DAMAGING/ENDANGERING,1345,1350.0,-84.51713,39.11821484
239032135,ROBBERY,1338,1343.0,-84.44141737,39.11431312
239030565,THEFT,1323,1323.0,-84.42643514,39.15752491
239030565,THEFT,1323,1323.0,-84.42609514,39.15640491
239030572,CRIMINAL DAMAGING/ENDANGERING,1310,1320.0,-84.51777117,39.10271943
239030572,THEFT,1310,1320.0,-84.51754117,39.10236943
239030577,THEFT,130,140.0,-84.6237923,39.14653905
239030574,THEFT,130,1350.0,-84.60186767,39.12227246
239030689,THEFT,1247,1247.0,-84.50146714,39.12699479
239030558,THEFT,1245,1250.0,-84.51270537,39.10731764
239030554,THEFT,1243,1250.0,-84.60313942,39.15319479
239030554,THEFT,1243,1250.0,-84.60259942,39.15386479
239030554,THEFT,1243,1250.0,-84.60176942,39.15333479
239030579,THEFT,120,1230.0,-84.4704322,39.17560129
239030595,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,1130,1147.0,-84.47322012,39.15801423
239032079,THEFT,100,0.0,-84.48098146,39.19826488
239030534,THEFT,954,954.0,-84.42802249,39.162673
239030606,CRIMINAL DAMAGING/ENDANGERING,915,1745.0,-84.5179229,39.09375289
239030606,CRIMINAL DAMAGING/ENDANGERING,915,1745.0,-84.5178029,39.09331289
239034302,TELEPHONE HARASSMENT,90,1130.0,-84.39915129,39.15504473
239030605,THEFT,80,170.0,-84.51373802,39.0991347
239030605,CRIMINAL DAMAGING/ENDANGERING,80,170.0,-84.51350802,39.1004447
239030604,THEFT,80,170.0,-84.51750748,39.09429039
239030590,CRIMINAL DAMAGING/ENDANGERING,80,150.0,-84.60420115,39.09453766
239030590,CRIMINAL DAMAGING/ENDANGERING,80,150.0,-84.60357115,39.09578766
239030590,CRIMINAL DAMAGING/ENDANGERING,80,150.0,-84.60302115,39.09539766
239030590,CRIMINAL DAMAGING/ENDANGERING,80,150.0,-84.60290115,39.09554766
239030590,CRIMINAL DAMAGING/ENDANGERING,80,150.0,-84.60277115,39.09440766
239030590,CRIMINAL DAMAGING/ENDANGERING,80,150.0,-84.60248115,39.09446766
239030543,ROBBERY,730,830.0,-84.51363093,39.13997925
239030627,THEFT,645,70.0,-84.49507547,39.13978465
239030524,DOMESTIC VIOLENCE,623,644.0,-84.5778434,39.11678435
249C000002,THEFT,60,1430.0,-84.52110568,39.10780256
239030546,THEFT,453,515.0,-84.55149879,39.14796629
239030591,CRIMINAL DAMAGING/ENDANGERING,40,40.0,-84.58349097,39.12232875
239030512,CRIMINAL DAMAGING/ENDANGERING,30,39.0,-84.60011294,39.10717507
239030514,MENACING,235,245.0,-84.5602769,39.10418894
239030510,ASSAULT,235,239.0,-84.56578701,39.1100055
239030513,AGGRAVATED MENACING,25,211.0,-84.46321617,39.20163061
239030513,AGGRAVATED MENACING,25,211.0,-84.46299617,39.20105061
239030538,CRIMINAL DAMAGING/ENDANGERING,1,940.0,-84.60403115,39.09598766
239030686,TAKING THE IDENTITY OF ANOTHER,0,140.0,-84.5634505,39.11506708
239030571,CRIMINAL DAMAGING/ENDANGERING,0,60.0,-84.55235681,39.11428829
239030535,THEFT,0,950.0,-84.5501757,39.19890866
239030508,MENACING,2330,2345.0,-84.57508765,39.11468521
239C000737,THEFT,230,180.0,-84.52904161,39.13245872
239030582,CRIMINAL DAMAGING/ENDANGERING,2230,1250.0,-84.50628312,39.16307009
239030523,THEFT,2230,430.0,-84.50060574,39.1062447
239030523,THEFT,2230,430.0,-84.49982574,39.1071647
239030523,THEFT,2230,430.0,-84.49960574,39.1074547
239030523,THEFT,2230,430.0,-84.49900574,39.1065847
239030537,THEFT,220,20.0,-84.46180916,39.19121202
239030533,THEFT,220,730.0,-84.59938326,39.10901295
239030497,THEFT,2150,2150.0,-84.4144098,39.18498618
239030551,THEFT,210,230.0,-84.52931634,39.13539584
239030532,BREAKING AND ENTERING,210,230.0,-84.50770698,39.11944875
239030521,THEFT,210,70.0,-84.52815879,39.13362413
239030521,THEFT,210,70.0,-84.52810879,39.13292413
239030521,THEFT,210,70.0,-84.52788879,39.13287413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52750879,39.13466413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52736879,39.13316413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52728879,39.13477413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52717879,39.13350413
239030521,THEFT,210,70.0,-84.52714879,39.13413413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52687879,39.13432413
239030521,THEFT,210,70.0,-84.52687879,39.13348413
239030521,THEFT,210,70.0,-84.52681879,39.13287413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52679879,39.13299413
239030521,THEFT,210,70.0,-84.52663879,39.13326413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52650879,39.13436413
239030521,CRIMINAL DAMAGING/ENDANGERING,210,70.0,-84.52645879,39.13358413
239030521,THEFT,210,70.0,-84.52626879,39.13456413
239030550,THEFT,200,100.0,-84.55166681,39.11426829
239030495,,1925,1938.0,-84.55796538,39.13480982
239030536,THEFT,190,1015.0,-84.53241088,39.19309337
239030487,ASSAULT,190,195.0,-84.51447619,39.11116468
239030478,MENACING,1840,1842.0,-84.55192615,39.14908244
239030484,DOMESTIC VIOLENCE,1830,1835.0,-84.57735531,39.13586696
239030484,DOMESTIC VIOLENCE,1830,1835.0,-84.57593531,39.13697696
239030530,THEFT,180,90.0,-84.51020488,39.13171745
239030479,MENACING,1755,180.0,-84.59313536,39.10444852
239030481,THEFT,1745,1757.0,-84.42718249,39.161023
239C000738,THEFT,1720,85.0,-84.51968675,39.11835132
239030469,THEFT,1657,1658.0,-84.59971064,39.1298432
239030744,ASSAULT,1630,170.0,-84.5511145,39.14634066
239030518,CRIMINAL DAMAGING/ENDANGERING,160,60.0,-84.51817799,39.10399902
239030488,THEFT,160,1645.0,-84.51795485,39.09827166
239030488,THEFT,160,1645.0,-84.51694485,39.09852166
239030488,THEFT,160,1645.0,-84.51657485,39.09920166
239030463,BURGLARY,1545,165.0,-84.5625161,39.10938873
239030463,BURGLARY,1545,165.0,-84.5620661,39.10960873
239030464,THEFT,159,1512.0,-84.51507621,39.11215092
239030474,BURGLARY,150,1550.0,-84.55293925,39.143777
239030493,,1443,1443.0,-84.43261368,39.17484768
239030525,THEFT,1430,726.0,-84.55601175,39.13554284
239030655,THEFT,1315,1330.0,-84.52045261,39.12926539
239030467,THEFT,130,135.0,-84.42643249,39.161693
239030455,ASSAULT,1224,1225.0,-84.48830468,39.12691013
239030674,CRIMINAL DAMAGING/ENDANGERING,120,120.0,-84.51444453,39.09996551
239030443,THEFT,120,1211.0,-84.51208537,39.10622764
239030445,MENACING,110,120.0,-84.60266729,39.14041163
239030764,THEFT,1030,110.0,-84.461184,39.19228659
239030435,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,1015,1020.0,-84.51089519,39.10668834
239030450,CRIMINAL DAMAGING/ENDANGERING,1015,1029.0,-84.54641992,39.13356384
239030476,THEFT,100,160.0,-84.40078646,39.15987805
239031882,THEFT,930,952.0,-84.42555918,39.14613065
239030459,THEFT,930,1030.0,-84.49783775,39.12565989
239030430,CRIMINAL DAMAGING/ENDANGERING,920,930.0,-84.54155565,39.19732998
239030880,TAKING THE IDENTITY OF ANOTHER,80,1015.0,-84.45853528,39.12781813
239030436,THEFT,70,730.0,-84.53650666,39.13775225
239030431,ASSAULT,70,843.0,-84.53128689,39.13565051
239030419,AGGRAVATED ROBBERY,555,65.0,-84.48661878,39.14589371
239030419,AGGRAVATED ROBBERY,555,65.0,-84.48629878,39.14685371
239030419,AGGRAVATED ROBBERY,555,65.0,-84.48620878,39.14712371
239030415,BREAKING AND ENTERING,530,533.0,-84.55401762,39.10491916
239030409,ASSAULT,450,453.0,-84.51404026,39.11329705
239030412,DOMESTIC VIOLENCE,440,445.0,-84.54668092,39.15710235
239030404,CRIMINAL DAMAGING/ENDANGERING,420,424.0,-84.53551935,39.10271034
239030407,THEFT,40,415.0,-84.52621607,39.13500187
239030401,ASSAULT,225,230.0,-84.5171537,39.10896425
239030702,THEFT,20,60.0,-84.53081865,39.21629139
239030400,DOMESTIC VIOLENCE,130,133.0,-84.47220839,39.15676889
239030303,CRIMINAL DAMAGING/ENDANGERING,10,40.0,-84.45431186,39.19056913
239030592,THEFT,30,550.0,-84.5507657,39.19835866
239030397,THEFT,30,55.0,-84.53597666,39.13691225
239030420,THEFT,0,645.0,-84.38524993,39.09472412
239030420,THEFT,0,645.0,-84.38509993,39.09480412
239030416,CRIMINAL DAMAGING/ENDANGERING,0,430.0,-84.52354077,39.10828946
239031169,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,2334,2130.0,-84.4968471,39.14770215
239030391,THEFT,2317,2317.0,-84.48013828,39.13648813
239030439,THEFT,230,715.0,-84.39461724,39.15656786
239030425,THEFT,230,90.0,-84.54579399,39.19798928
239030425,CRIMINAL DAMAGING/ENDANGERING,230,90.0,-84.54561399,39.19753928
239030441,THEFT,2230,930.0,-84.39656652,39.15062597
239030388,ASSAULT,2150,220.0,-84.539594,39.14119117
239030388,ASSAULT,2150,220.0,-84.539324,39.14137117
239030388,ASSAULT,2150,220.0,-84.538804,39.14088117
239030392,THEFT,2130,2135.0,-84.48750224,39.1338776
239030399,THEFT,210,10.0,-84.54873275,39.12768326
239030567,THEFT,209,2015.0,-84.42946141,39.13125942
239030470,BURGLARY,200,160.0,-84.49136523,39.14114209
239030446,CRIMINAL DAMAGING/ENDANGERING,200,110.0,-84.54665653,39.2028895
239030376,AGGRAVATED MENACING,1945,1950.0,-84.55867684,39.14408989
239030386,TELEPHONE HARASSMENT,1935,205.0,-84.53496186,39.1985343
239030389,ROBBERY,1930,200.0,-84.58140444,39.10931142
239030389,ROBBERY,1930,200.0,-84.58106444,39.11006142
239030389,ROBBERY,1930,200.0,-84.58085444,39.10868142
239030389,ROBBERY,1930,200.0,-84.58079444,39.10933142
239030389,ROBBERY,1930,200.0,-84.58072444,39.10991142
239030389,ROBBERY,1930,200.0,-84.58041444,39.11025142
239030395,CRIMINAL DAMAGING/ENDANGERING,1840,2230.0,-84.51555679,39.09588025
239030395,THEFT,1840,2230.0,-84.51532679,39.09408025
239030460,THEFT,1830,1551.0,-84.51423232,39.10886652
239030384,CRIMINAL DAMAGING/ENDANGERING,1830,220.0,-84.43111309,39.15240761
239030384,CRIMINAL DAMAGING/ENDANGERING,1830,220.0,-84.43077309,39.15252761
239030363,CRIMINAL DAMAGING/ENDANGERING,187,189.0,-84.47696426,39.13914673
239030426,CRIMINAL DAMAGING/ENDANGERING,180,80.0,-84.55293762,39.10469916
239030364,THEFT,180,1816.0,-84.61469296,39.13778809
239030359,CRIMINAL DAMAGING/ENDANGERING,1750,1755.0,-84.50958985,39.09656076
239030359,CRIMINAL DAMAGING/ENDANGERING,1750,1755.0,-84.50958985,39.09760076
239030359,ASSAULT,1750,1755.0,-84.50918985,39.09802076
239030359,ASSAULT,1750,1755.0,-84.50895985,39.09679076
239030359,CRIMINAL DAMAGING/ENDANGERING,1750,1755.0,-84.50860985,39.09827076
239030359,ASSAULT,1750,1755.0,-84.50860985,39.09795076
239030358,THEFT,1745,1750.0,-84.50952078,39.12863751
239030360,ASSAULT,1730,1735.0,-84.54866817,39.17819418
239030360,ASSAULT,1730,1735.0,-84.54692817,39.17792418
239030410,AGGRAVATED MENACING,1720,1730.0,-84.5735238,39.19296999
239030578,CRIMINAL DAMAGING/ENDANGERING,170,150.0,-84.5680538,39.18229993
239030367,ASSAULT,170,1710.0,-84.57825692,39.10787692
239030480,THEFT,1645,140.0,-84.39924042,39.16097345
239030477,CRIMINAL DAMAGING/ENDANGERING,160,160.0,-84.51956523,39.09947713
239030477,CRIMINAL DAMAGING/ENDANGERING,160,160.0,-84.51827523,39.09866713
239030447,CRIMINAL DAMAGING/ENDANGERING,160,170.0,-84.55198533,39.14784271
239030475,UNAUTHORIZED USE OF MOTOR VEHICLE,1530,1530.0,-84.58119635,39.11428488
239030475,ASSAULT,1530,1530.0,-84.58020635,39.11587488
239C000729,THEFT,159,151.0,-84.54781694,39.20176619
239030982,THEFT,150,1145.0,-84.51680139,39.10169166
239030596,ASSAULT,150,1515.0,-84.49970576,39.13641672
239030382,CRIMINAL DAMAGING/ENDANGERING,1430,200.0,-84.42863647,39.1457454
